gvkey,iid,datadate,tic,conm,navm,prccm,prchm,prclm,cmth,cyear,exchg
009778,01,1996-01-31,SNA,SNAP-ON INC,,44.0000,46.6250,43.1250,,,11
009778,01,1996-02-29,SNA,SNAP-ON INC,,44.7500,45.3750,42.7500,,,11
009778,01,1996-03-31,SNA,SNAP-ON INC,,46.7500,47.5000,44.0000,,,11
009778,01,1996-04-30,SNA,SNAP-ON INC,,48.0000,48.8750,45.0000,,,11
009778,01,1996-05-31,SNA,SNAP-ON INC,,48.1250,49.3750,46.8750,,,11
009778,01,1996-06-30,SNA,SNAP-ON INC,,47.3750,49.2500,47.0000,,,11
009778,01,1996-07-31,SNA,SNAP-ON INC,,44.3750,47.6250,41.0000,,,11
009778,01,1996-08-31,SNA,SNAP-ON INC,,45.6250,46.7500,44.2500,,,11
009778,01,1996-09-30,SNA,SNAP-ON INC,,32.1250,32.6250,30.1670,,,11
009778,01,1996-10-31,SNA,SNAP-ON INC,,32.1250,34.2500,31.8750,,,11
009778,01,1996-11-30,SNA,SNAP-ON INC,,36.2500,36.8750,32.0000,,,11
009778,01,1996-12-31,SNA,SNAP-ON INC,,35.6250,38.2500,35.5000,,,11
009778,01,1997-01-31,SNA,SNAP-ON INC,,37.2500,38.3750,34.2500,,,11
009778,01,1997-02-28,SNA,SNAP-ON INC,,38.8750,40.5000,37.2500,,,11
009778,01,1997-03-31,SNA,SNAP-ON INC,,38.7500,42.3750,38.5000,,,11
009778,01,1997-04-30,SNA,SNAP-ON INC,,38.5000,38.7500,35.2500,,,11
009778,01,1997-05-31,SNA,SNAP-ON INC,,39.8750,40.1250,38.0000,,,11
009778,01,1997-06-30,SNA,SNAP-ON INC,,39.3750,41.0000,39.0000,,,11
009778,01,1997-07-31,SNA,SNAP-ON INC,,41.2500,41.6250,39.1870,,,11
009778,01,1997-08-31,SNA,SNAP-ON INC,,42.0000,42.8120,40.1870,,,11
009778,01,1997-09-30,SNA,SNAP-ON INC,,46.0620,46.3120,41.8750,,,11
009778,01,1997-10-31,SNA,SNAP-ON INC,,43.0000,46.1870,41.5000,,,11
009778,01,1997-11-30,SNA,SNAP-ON INC,,43.9370,45.4370,42.6250,,,11
009778,01,1997-12-31,SNA,SNAP-ON INC,,43.6250,45.8120,42.6250,,,11
009778,01,1998-01-31,SNA,SNAP-ON INC,,39.1870,43.6250,37.1870,,,11
009778,01,1998-02-28,SNA,SNAP-ON INC,,42.5000,43.0620,39.4370,,,11
009778,01,1998-03-31,SNA,SNAP-ON INC,,45.6250,45.8120,42.0000,,,11
009778,01,1998-04-30,SNA,SNAP-ON INC,,42.3125,46.4375,42.1250,4,1998,11
009778,01,1998-05-31,SNA,SNAP-ON INC,,43.8750,45.2500,42.5625,5,1998,11
009778,01,1998-06-30,SNA,SNAP-ON INC,,36.2500,44.4375,34.3750,6,1998,11
009778,01,1998-07-31,SNA,SNAP-ON INC,,35.5000,37.5000,35.1875,7,1998,11
009778,01,1998-08-31,SNA,SNAP-ON INC,,26.2500,35.5000,26.1250,8,1998,11
009778,01,1998-09-30,SNA,SNAP-ON INC,,30.8125,32.7500,25.5000,9,1998,11
009778,01,1998-10-31,SNA,SNAP-ON INC,,35.4375,36.0000,28.8750,10,1998,11
009778,01,1998-11-30,SNA,SNAP-ON INC,,34.0000,35.4375,32.6250,11,1998,11
009778,01,1998-12-31,SNA,SNAP-ON INC,,34.8125,35.6875,31.6250,12,1998,11
009778,01,1999-01-31,SNA,SNAP-ON INC,,34.0000,36.7500,33.5625,1,1999,11
009778,01,1999-02-28,SNA,SNAP-ON INC,,28.2500,33.9375,27.6250,2,1999,11
009778,01,1999-03-31,SNA,SNAP-ON INC,,29.0000,30.9375,28.0625,3,1999,11
009778,01,1999-04-30,SNA,SNAP-ON INC,,32.5625,34.2500,28.5625,4,1999,11
009778,01,1999-05-31,SNA,SNAP-ON INC,,36.1875,37.0000,32.5000,5,1999,11
009778,01,1999-06-30,SNA,SNAP-ON INC,,36.1875,37.4375,35.5000,6,1999,11
009778,01,1999-07-31,SNA,SNAP-ON INC,,35.0000,37.8125,34.3125,7,1999,11
009778,01,1999-08-31,SNA,SNAP-ON INC,,33.8125,35.4375,33.2500,8,1999,11
009778,01,1999-09-30,SNA,SNAP-ON INC,,32.5000,35.0000,30.7500,9,1999,11
009778,01,1999-10-31,SNA,SNAP-ON INC,,30.3750,32.5000,28.8750,10,1999,11
009778,01,1999-11-30,SNA,SNAP-ON INC,,30.2500,31.1250,28.8750,11,1999,11
009778,01,1999-12-31,SNA,SNAP-ON INC,,26.5625,31.1250,26.4375,12,1999,11
009778,01,2000-01-31,SNA,SNAP-ON INC,,26.8750,27.6875,25.0625,1,2000,11
009778,01,2000-02-29,SNA,SNAP-ON INC,,21.8125,27.4375,21.8125,2,2000,11
009778,01,2000-03-31,SNA,SNAP-ON INC,,26.1875,27.1250,20.8750,3,2000,11
009778,01,2000-04-30,SNA,SNAP-ON INC,,26.4375,27.7500,24.7500,4,2000,11
009778,01,2000-05-31,SNA,SNAP-ON INC,,25.6875,27.3125,24.3750,5,2000,11
009778,01,2000-06-30,SNA,SNAP-ON INC,,26.6250,30.3125,25.5000,6,2000,11
009778,01,2000-07-31,SNA,SNAP-ON INC,,30.1875,31.6875,26.8125,7,2000,11
009778,01,2000-08-31,SNA,SNAP-ON INC,,30.8125,32.4375,29.7500,8,2000,11
009778,01,2000-09-30,SNA,SNAP-ON INC,,23.5625,32.1250,21.8125,9,2000,11
009778,01,2000-10-31,SNA,SNAP-ON INC,,25.5625,25.6875,21.0000,10,2000,11
009778,01,2000-11-30,SNA,SNAP-ON INC,,25.9375,26.7500,23.5000,11,2000,11
009778,01,2000-12-31,SNA,SNAP-ON INC,,27.8750,28.5000,25.3125,12,2000,11
009778,01,2001-01-31,SNA,SNAP-ON INC,,29.5000,29.9000,27.3125,1,2001,11
009778,01,2001-02-28,SNA,SNAP-ON INC,,28.3000,31.0000,27.5000,2,2001,11
009778,01,2001-03-31,SNA,SNAP-ON INC,,29.1200,30.8500,27.7000,3,2001,11
009778,01,2001-04-30,SNA,SNAP-ON INC,,29.0000,31.3000,28.1000,4,2001,11
009778,01,2001-05-31,SNA,SNAP-ON INC,,28.8000,30.5200,28.5100,5,2001,11
009778,01,2001-06-30,SNA,SNAP-ON INC,,24.1600,30.0000,24.1500,6,2001,11
009778,01,2001-07-31,SNA,SNAP-ON INC,,27.0000,27.6000,24.1100,7,2001,11
009778,01,2001-08-31,SNA,SNAP-ON INC,,25.4600,27.0700,24.3000,8,2001,11
009778,01,2001-09-30,SNA,SNAP-ON INC,,22.3300,26.3000,21.6200,9,2001,11
009778,01,2001-10-31,SNA,SNAP-ON INC,,26.7600,27.7000,21.1500,10,2001,11
009778,01,2001-11-30,SNA,SNAP-ON INC,,31.3000,31.4600,26.5500,11,2001,11
009778,01,2001-12-31,SNA,SNAP-ON INC,,33.6600,34.4000,30.9000,12,2001,11
009778,01,2002-01-31,SNA,SNAP-ON INC,,32.5900,33.6000,31.1900,1,2002,11
009778,01,2002-02-28,SNA,SNAP-ON INC,,34.4500,34.7600,30.7500,2,2002,11
009778,01,2002-03-31,SNA,SNAP-ON INC,,34.0500,35.1500,32.7400,3,2002,11
009778,01,2002-04-30,SNA,SNAP-ON INC,,31.6800,34.4000,31.1500,4,2002,11
009778,01,2002-05-31,SNA,SNAP-ON INC,,31.6000,33.2600,30.4300,5,2002,11
009778,01,2002-06-30,SNA,SNAP-ON INC,,29.6900,31.6000,28.5000,6,2002,11
009778,01,2002-07-31,SNA,SNAP-ON INC,,27.1700,29.9500,24.3600,7,2002,11
009778,01,2002-08-31,SNA,SNAP-ON INC,,28.2600,29.8300,25.2300,8,2002,11
009778,01,2002-09-30,SNA,SNAP-ON INC,,22.9800,28.2400,22.1800,9,2002,11
009778,01,2002-10-31,SNA,SNAP-ON INC,,26.0500,26.4200,20.7100,10,2002,11
009778,01,2002-11-30,SNA,SNAP-ON INC,,29.9400,30.3800,25.8000,11,2002,11
009778,01,2002-12-31,SNA,SNAP-ON INC,,28.1100,30.3400,27.4600,12,2002,11
009778,01,2003-01-31,SNA,SNAP-ON INC,,25.5000,28.8800,24.6000,1,2003,11
009778,01,2003-02-28,SNA,SNAP-ON INC,,24.9900,25.8500,24.2400,2,2003,11
009778,01,2003-03-31,SNA,SNAP-ON INC,,24.7600,27.0800,22.6000,3,2003,11
009778,01,2003-04-30,SNA,SNAP-ON INC,,29.3500,29.5700,24.7000,4,2003,11
009778,01,2003-05-31,SNA,SNAP-ON INC,,30.4100,31.2000,28.6900,5,2003,11
009778,01,2003-06-30,SNA,SNAP-ON INC,,29.0300,32.1700,27.8000,6,2003,11
009778,01,2003-07-31,SNA,SNAP-ON INC,,28.3200,29.4300,27.7000,7,2003,11
009778,01,2003-08-31,SNA,SNAP-ON INC,,29.5000,30.0100,27.0000,8,2003,11
009778,01,2003-09-30,SNA,SNAP-ON INC,,27.6500,29.9300,27.2400,9,2003,11
009778,01,2003-10-31,SNA,SNAP-ON INC,,29.3400,29.4900,27.4200,10,2003,11
009778,01,2003-11-30,SNA,SNAP-ON INC,,30.0200,30.0900,28.3900,11,2003,11
009778,01,2003-12-31,SNA,SNAP-ON INC,,32.2400,32.3800,29.9400,12,2003,11
009778,01,2004-01-31,SNA,SNAP-ON INC,,31.1500,34.1300,30.5400,1,2004,11
009778,01,2004-02-29,SNA,SNAP-ON INC,,32.0000,32.3300,30.4700,2,2004,11
009778,01,2004-03-31,SNA,SNAP-ON INC,,32.3400,33.2900,30.7800,3,2004,11
009778,01,2004-04-30,SNA,SNAP-ON INC,,33.7800,34.3200,32.1200,4,2004,11
009778,01,2004-05-31,SNA,SNAP-ON INC,,33.6300,34.4100,31.9100,5,2004,11
009778,01,2004-06-30,SNA,SNAP-ON INC,,33.5500,34.0100,32.8500,6,2004,11
009778,01,2004-07-31,SNA,SNAP-ON INC,,32.1100,33.8200,31.8100,7,2004,11
009778,01,2004-08-31,SNA,SNAP-ON INC,,31.7700,32.7000,30.8500,8,2004,11
009778,01,2004-09-30,SNA,SNAP-ON INC,,27.5600,32.9500,27.1500,9,2004,11
009778,01,2004-10-31,SNA,SNAP-ON INC,,29.3800,29.9800,27.6200,10,2004,11
009778,01,2004-11-30,SNA,SNAP-ON INC,,31.6100,31.7000,29.3900,11,2004,11
009778,01,2004-12-31,SNA,SNAP-ON INC,,34.3600,34.6700,31.4700,12,2004,11
009778,01,2005-01-31,SNA,SNAP-ON INC,,33.1100,34.4600,32.4500,1,2005,11
009778,01,2005-02-28,SNA,SNAP-ON INC,,33.1000,35.4000,32.4000,2,2005,11
009778,01,2005-03-31,SNA,SNAP-ON INC,,31.7900,33.6000,31.0100,3,2005,11
009778,01,2005-04-30,SNA,SNAP-ON INC,,33.1700,33.5300,30.5700,4,2005,11
009778,01,2005-05-31,SNA,SNAP-ON INC,,34.5100,34.6400,32.6800,5,2005,11
009778,01,2005-06-30,SNA,SNAP-ON INC,,34.3000,34.8800,33.2700,6,2005,11
009778,01,2005-07-31,SNA,SNAP-ON INC,,36.6800,37.8100,34.0100,7,2005,11
009778,01,2005-08-31,SNA,SNAP-ON INC,,35.5000,36.8600,34.8400,8,2005,11
009778,01,2005-09-30,SNA,SNAP-ON INC,,36.1200,36.2400,33.5900,9,2005,11
009778,01,2005-10-31,SNA,SNAP-ON INC,,36.0200,37.6700,34.8600,10,2005,11
009778,01,2005-11-30,SNA,SNAP-ON INC,,37.3700,38.2000,35.1800,11,2005,11
009778,01,2005-12-31,SNA,SNAP-ON INC,,37.5600,38.7100,37.3700,12,2005,11
009778,01,2006-01-31,SNA,SNAP-ON INC,,40.1300,40.2500,37.1200,1,2006,11
009778,01,2006-02-28,SNA,SNAP-ON INC,,38.9200,40.2400,37.2900,2,2006,11
009778,01,2006-03-31,SNA,SNAP-ON INC,,38.1200,39.4900,37.5900,3,2006,11
009778,01,2006-04-30,SNA,SNAP-ON INC,,41.5000,41.7200,37.0900,4,2006,11
009778,01,2006-05-31,SNA,SNAP-ON INC,,41.8800,42.0000,38.7400,5,2006,11
009778,01,2006-06-30,SNA,SNAP-ON INC,,40.4200,42.2700,38.6000,6,2006,11
009778,01,2006-07-31,SNA,SNAP-ON INC,,42.0100,42.5800,36.3800,7,2006,11
009778,01,2006-08-31,SNA,SNAP-ON INC,,43.7000,43.9100,41.1500,8,2006,11
009778,01,2006-09-30,SNA,SNAP-ON INC,,44.5500,45.1600,42.7600,9,2006,11
009778,01,2006-10-31,SNA,SNAP-ON INC,,47.0300,48.3500,44.0800,10,2006,11
009778,01,2006-11-30,SNA,SNAP-ON INC,,47.5000,48.1100,46.3300,11,2006,11
009778,01,2006-12-31,SNA,SNAP-ON INC,,47.6400,48.6500,46.7600,12,2006,11
009778,01,2007-01-31,SNA,SNAP-ON INC,,48.2100,48.4200,46.4600,1,2007,11
009778,01,2007-02-28,SNA,SNAP-ON INC,,50.0600,51.6600,48.5000,2,2007,11
009778,01,2007-03-31,SNA,SNAP-ON INC,,48.1000,49.9000,47.6900,3,2007,11
009778,01,2007-04-30,SNA,SNAP-ON INC,,54.5000,56.8000,46.9200,4,2007,11
009778,01,2007-05-31,SNA,SNAP-ON INC,,54.0700,55.6000,51.9800,5,2007,11
009778,01,2007-06-30,SNA,SNAP-ON INC,,50.5100,54.3600,50.1700,6,2007,11
009778,01,2007-07-31,SNA,SNAP-ON INC,,52.3300,57.8100,49.2800,7,2007,11
009778,01,2007-08-31,SNA,SNAP-ON INC,,48.9800,54.4400,45.0300,8,2007,11
009778,01,2007-09-30,SNA,SNAP-ON INC,,49.5400,50.0100,45.5300,9,2007,11
009778,01,2007-10-31,SNA,SNAP-ON INC,,49.8400,52.4100,45.6400,10,2007,11
009778,01,2007-11-30,SNA,SNAP-ON INC,,48.8800,50.9000,45.5200,11,2007,11
009778,01,2007-12-31,SNA,SNAP-ON INC,,48.2400,49.4300,44.5800,12,2007,11
009778,01,2008-01-31,SNA,SNAP-ON INC,,49.1200,49.6000,37.8800,1,2008,11
009778,01,2008-02-29,SNA,SNAP-ON INC,,49.9200,53.0400,48.4800,2,2008,11
009778,01,2008-03-31,SNA,SNAP-ON INC,,50.8500,50.9700,46.2100,3,2008,11
009778,01,2008-04-30,SNA,SNAP-ON INC,,59.3100,60.7000,50.3100,4,2008,11
009778,01,2008-05-31,SNA,SNAP-ON INC,,61.9200,62.2100,57.9600,5,2008,11
009778,01,2008-06-30,SNA,SNAP-ON INC,,52.0100,62.0800,50.8900,6,2008,11
009778,01,2008-07-31,SNA,SNAP-ON INC,,56.2900,58.1200,48.6300,7,2008,11
009778,01,2008-08-31,SNA,SNAP-ON INC,,57.0200,60.3200,55.2100,8,2008,11
009778,01,2008-09-30,SNA,SNAP-ON INC,,52.6600,60.0200,50.0000,9,2008,11
009778,01,2008-10-31,SNA,SNAP-ON INC,,36.9500,52.7200,32.3900,10,2008,11
009778,01,2008-11-30,SNA,SNAP-ON INC,,36.0500,39.2400,27.7000,11,2008,11
009778,01,2008-12-31,SNA,SNAP-ON INC,,39.3800,40.1700,33.0200,12,2008,11
009778,01,2009-01-31,SNA,SNAP-ON INC,,30.1800,41.6500,29.8900,1,2009,11
009778,01,2009-02-28,SNA,SNAP-ON INC,,23.5900,31.9900,23.5400,2,2009,11
009778,01,2009-03-31,SNA,SNAP-ON INC,,25.1000,29.1400,20.5100,3,2009,11
009778,01,2009-04-30,SNA,SNAP-ON INC,,33.9200,35.7700,24.6500,4,2009,11
009778,01,2009-05-31,SNA,SNAP-ON INC,,31.1500,34.9000,28.8600,5,2009,11
009778,01,2009-06-30,SNA,SNAP-ON INC,,28.7400,33.4200,28.6000,6,2009,11
009778,01,2009-07-31,SNA,SNAP-ON INC,,35.6300,35.8100,26.0300,7,2009,11
009778,01,2009-08-31,SNA,SNAP-ON INC,,37.3200,39.0700,35.7100,8,2009,11
009778,01,2009-09-30,SNA,SNAP-ON INC,,34.7600,38.1300,33.5400,9,2009,11
009778,01,2009-10-31,SNA,SNAP-ON INC,,36.5300,38.8000,33.4200,10,2009,11
009778,01,2009-11-30,SNA,SNAP-ON INC,,36.1500,39.4700,35.6500,11,2009,11
009778,01,2009-12-31,SNA,SNAP-ON INC,,42.2600,43.8800,36.1900,12,2009,11
009778,01,2010-01-31,SNA,SNAP-ON INC,,40.8800,44.9600,40.7800,1,2010,11
009778,01,2010-02-28,SNA,SNAP-ON INC,,42.2200,43.4800,39.3100,2,2010,11
009778,01,2010-03-31,SNA,SNAP-ON INC,,43.3400,44.0200,42.1600,3,2010,11
009778,01,2010-04-30,SNA,SNAP-ON INC,,48.1800,49.9800,43.3000,4,2010,11
009778,01,2010-05-31,SNA,SNAP-ON INC,,44.2000,48.8700,40.7400,5,2010,11
009778,01,2010-06-30,SNA,SNAP-ON INC,,40.9100,44.9000,40.1700,6,2010,11
009778,01,2010-07-31,SNA,SNAP-ON INC,,44.6700,46.1400,40.0900,7,2010,11
009778,01,2010-08-31,SNA,SNAP-ON INC,,41.2300,46.1000,39.2300,8,2010,11
009778,01,2010-09-30,SNA,SNAP-ON INC,,46.5100,47.2800,41.6946,9,2010,11
009778,01,2010-10-31,SNA,SNAP-ON INC,,51.0000,51.1200,46.1000,10,2010,11
009778,01,2010-11-30,SNA,SNAP-ON INC,,52.9300,53.9900,50.7900,11,2010,11
009778,01,2010-12-31,SNA,SNAP-ON INC,,56.5800,57.7700,53.6800,12,2010,11
009778,01,2011-01-31,SNA,SNAP-ON INC,,56.6300,58.1600,54.4001,1,2011,11
009778,01,2011-02-28,SNA,SNAP-ON INC,,57.4300,61.4300,55.0000,2,2011,11
009778,01,2011-03-31,SNA,SNAP-ON INC,,60.0600,60.5900,55.4900,3,2011,11
009778,01,2011-04-30,SNA,SNAP-ON INC,,61.7700,62.5100,58.7500,4,2011,11
009778,01,2011-05-31,SNA,SNAP-ON INC,,60.3200,62.2200,58.1800,5,2011,11
009778,01,2011-06-30,SNA,SNAP-ON INC,,62.4800,62.9400,55.1400,6,2011,11
009778,01,2011-07-31,SNA,SNAP-ON INC,,56.8600,64.3600,56.1500,7,2011,11
009778,01,2011-08-31,SNA,SNAP-ON INC,,52.9100,57.5800,45.5900,8,2011,11
009778,01,2011-09-30,SNA,SNAP-ON INC,,44.4000,53.4400,44.1100,9,2011,11
009778,01,2011-10-31,SNA,SNAP-ON INC,,53.6700,55.6500,41.7400,10,2011,11
009778,01,2011-11-30,SNA,SNAP-ON INC,,51.3000,56.2200,47.9100,11,2011,11
009778,01,2011-12-31,SNA,SNAP-ON INC,,50.6200,53.0400,48.8600,12,2011,11
009778,01,2012-01-31,SNA,SNAP-ON INC,,56.5100,56.9000,50.1800,1,2012,11
009778,01,2012-02-29,SNA,SNAP-ON INC,,61.1300,62.6000,56.5200,2,2012,11
009778,01,2012-03-31,SNA,SNAP-ON INC,,60.9700,62.3784,58.4400,3,2012,11
009778,01,2012-04-30,SNA,SNAP-ON INC,,62.5400,63.7700,57.4600,4,2012,11
009778,01,2012-05-31,SNA,SNAP-ON INC,,60.5100,63.6600,57.9000,5,2012,11
009778,01,2012-06-30,SNA,SNAP-ON INC,,62.2500,64.4778,56.8800,6,2012,11
009778,01,2012-07-31,SNA,SNAP-ON INC,,67.7800,70.8500,58.8500,7,2012,11
009778,01,2012-08-31,SNA,SNAP-ON INC,,69.4200,70.6800,64.7500,8,2012,11
009778,01,2012-09-30,SNA,SNAP-ON INC,,71.8700,74.2700,68.3200,9,2012,11
009778,01,2012-10-31,SNA,SNAP-ON INC,,77.3300,78.2700,70.9600,10,2012,11
009778,01,2012-11-30,SNA,SNAP-ON INC,,79.4400,80.4498,73.9900,11,2012,11
009778,01,2012-12-31,SNA,SNAP-ON INC,,78.9900,80.2800,76.9200,12,2012,11
009778,01,2013-01-31,SNA,SNAP-ON INC,,81.0200,82.5599,78.6200,1,2013,11
009778,01,2013-02-28,SNA,SNAP-ON INC,,80.2700,82.6900,76.6000,2,2013,11
009778,01,2013-03-31,SNA,SNAP-ON INC,,82.7000,82.8400,77.5800,3,2013,11
009778,01,2013-04-30,SNA,SNAP-ON INC,,86.2000,86.2400,79.8800,4,2013,11
009778,01,2013-05-31,SNA,SNAP-ON INC,,91.0900,93.2600,84.3200,5,2013,11
009778,01,2013-06-30,SNA,SNAP-ON INC,,89.3800,92.6300,86.0200,6,2013,11
009778,01,2013-07-31,SNA,SNAP-ON INC,,94.8500,96.5000,89.7000,7,2013,11
009778,01,2013-08-31,SNA,SNAP-ON INC,,93.6000,99.0500,93.4500,8,2013,11
009778,01,2013-09-30,SNA,SNAP-ON INC,,99.5000,101.6700,93.3500,9,2013,11
009778,01,2013-10-31,SNA,SNAP-ON INC,,104.0700,104.2400,94.5300,10,2013,11
009778,01,2013-11-30,SNA,SNAP-ON INC,,106.1500,107.5400,103.1300,11,2013,11
009778,01,2013-12-31,SNA,SNAP-ON INC,,109.5200,109.7400,102.8800,12,2013,11
009778,01,2014-01-31,SNA,SNAP-ON INC,,100.1500,109.6700,98.4750,1,2014,11
009778,01,2014-02-28,SNA,SNAP-ON INC,,112.1700,112.6100,96.2400,2,2014,11
009778,01,2014-03-31,SNA,SNAP-ON INC,,113.4800,115.5100,109.5500,3,2014,11
009778,01,2014-04-30,SNA,SNAP-ON INC,,116.0000,117.8900,108.8200,4,2014,11
009778,01,2014-05-31,SNA,SNAP-ON INC,,117.2700,117.4900,112.6300,5,2014,11
009778,01,2014-06-30,SNA,SNAP-ON INC,,118.5200,119.5700,115.8300,6,2014,11
009778,01,2014-07-31,SNA,SNAP-ON INC,,120.2000,126.5900,117.3600,7,2014,11
009778,01,2014-08-31,SNA,SNAP-ON INC,,124.9500,126.6000,118.2800,8,2014,11
009778,01,2014-09-30,SNA,SNAP-ON INC,,121.0800,127.3200,120.4310,9,2014,11
009778,01,2014-10-31,SNA,SNAP-ON INC,,132.1400,135.7000,111.2800,10,2014,11
009778,01,2014-11-30,SNA,SNAP-ON INC,,135.3300,137.8300,131.3700,11,2014,11
009778,01,2014-12-31,SNA,SNAP-ON INC,,136.7400,140.2200,131.3800,12,2014,11
009778,01,2015-01-31,SNA,SNAP-ON INC,,132.7100,138.0300,131.1000,1,2015,11
009778,01,2015-02-28,SNA,SNAP-ON INC,,147.2300,148.4100,129.1400,2,2015,11
009778,01,2015-03-31,SNA,SNAP-ON INC,,147.0600,148.3199,140.8350,3,2015,11
009778,01,2015-04-30,SNA,SNAP-ON INC,,149.5500,154.9750,145.2800,4,2015,11
009778,01,2015-05-31,SNA,SNAP-ON INC,,155.4000,158.1300,149.5800,5,2015,11
009778,01,2015-06-30,SNA,SNAP-ON INC,,159.2500,162.2600,154.1800,6,2015,11
009778,01,2015-07-31,SNA,SNAP-ON INC,,164.8000,165.8600,156.8100,7,2015,11
009778,01,2015-08-31,SNA,SNAP-ON INC,,159.7700,170.7000,150.4800,8,2015,11
009778,01,2015-09-30,SNA,SNAP-ON INC,,150.9400,161.9433,147.9800,9,2015,11
009778,01,2015-10-31,SNA,SNAP-ON INC,,165.8900,166.9800,146.5200,10,2015,11
009778,01,2015-11-30,SNA,SNAP-ON INC,,172.1600,173.1400,163.8000,11,2015,11
009778,01,2015-12-31,SNA,SNAP-ON INC,,171.4300,174.5200,166.1000,12,2015,11
009778,01,2016-01-31,SNA,SNAP-ON INC,,161.5600,169.9500,147.5100,1,2016,11
009778,01,2016-02-29,SNA,SNAP-ON INC,,144.6700,162.0300,133.0900,2,2016,11
009778,01,2016-03-31,SNA,SNAP-ON INC,,156.9900,159.9999,144.9200,3,2016,11
009778,01,2016-04-30,SNA,SNAP-ON INC,,159.2800,164.3200,152.5100,4,2016,11
009778,01,2016-05-31,SNA,SNAP-ON INC,,161.8200,165.3300,155.4300,5,2016,11
009778,01,2016-06-30,SNA,SNAP-ON INC,,157.8200,163.6000,147.5000,6,2016,11
009778,01,2016-07-31,SNA,SNAP-ON INC,,157.1700,163.9800,153.8500,7,2016,11
009778,01,2016-08-31,SNA,SNAP-ON INC,,153.2900,157.9200,150.8200,8,2016,11
009778,01,2016-09-30,SNA,SNAP-ON INC,,151.9600,154.7500,146.0800,9,2016,11
009778,01,2016-10-31,SNA,SNAP-ON INC,,154.1000,164.6700,145.1700,10,2016,11
009778,01,2016-11-30,SNA,SNAP-ON INC,,167.2000,172.0100,151.6700,11,2016,11
009778,01,2016-12-31,SNA,SNAP-ON INC,,171.2700,177.8600,166.2500,12,2016,11
009778,01,2017-01-31,SNA,SNAP-ON INC,,181.5300,181.6100,169.8000,1,2017,11
009778,01,2017-02-28,SNA,SNAP-ON INC,,169.6700,181.7300,164.2700,2,2017,11
009778,01,2017-03-31,SNA,SNAP-ON INC,,168.6700,174.5000,162.2350,3,2017,11
009778,01,2017-04-30,SNA,SNAP-ON INC,,167.5300,177.8000,159.9100,4,2017,11
009778,01,2017-05-31,SNA,SNAP-ON INC,,161.6600,171.7800,158.3900,5,2017,11
009778,01,2017-06-30,SNA,SNAP-ON INC,,158.0000,165.4400,152.4900,6,2017,11
009778,01,2017-07-31,SNA,SNAP-ON INC,,154.2000,162.4900,146.4700,7,2017,11
009778,01,2017-08-31,SNA,SNAP-ON INC,,147.5700,156.4500,140.8300,8,2017,11
009778,01,2017-09-30,SNA,SNAP-ON INC,,149.0100,150.3799,144.1800,9,2017,11
009778,01,2017-10-31,SNA,SNAP-ON INC,,157.7800,163.0600,146.4700,10,2017,11
009778,01,2017-11-30,SNA,SNAP-ON INC,,169.4300,171.8000,155.1200,11,2017,11
009778,01,2017-12-31,SNA,SNAP-ON INC,,174.3000,176.7500,165.4500,12,2017,11
009778,01,2018-01-31,SNA,SNAP-ON INC,,171.3100,185.4700,170.9700,1,2018,11
009778,01,2018-02-28,SNA,SNAP-ON INC,,159.2200,171.6700,154.4950,2,2018,11
009778,01,2018-03-31,SNA,SNAP-ON INC,,147.5400,159.7700,145.6700,3,2018,11
009778,01,2018-04-30,SNA,SNAP-ON INC,,145.2500,158.6300,143.0500,4,2018,11
009778,01,2018-05-31,SNA,SNAP-ON INC,,147.8200,155.0400,141.6301,5,2018,11
009778,01,2018-06-30,SNA,SNAP-ON INC,,160.7200,164.5600,148.3000,6,2018,11
009778,01,2018-07-31,SNA,SNAP-ON INC,,169.5900,175.0600,155.0000,7,2018,11
009778,01,2018-08-31,SNA,SNAP-ON INC,,176.7800,180.5400,165.8950,8,2018,11
009778,01,2018-09-30,SNA,SNAP-ON INC,,183.6000,189.4600,176.0900,9,2018,11
009778,01,2018-10-31,SNA,SNAP-ON INC,,153.9400,187.7300,145.4200,10,2018,11
009778,01,2018-11-30,SNA,SNAP-ON INC,,166.2400,166.4600,152.5300,11,2018,11
009778,01,2018-12-31,SNA,SNAP-ON INC,,145.2900,169.3000,135.2900,12,2018,11
009778,01,2019-01-31,SNA,SNAP-ON INC,,165.9900,168.9100,141.5000,1,2019,11
009778,01,2019-02-28,SNA,SNAP-ON INC,,160.0000,167.2200,150.2500,2,2019,11
009778,01,2019-03-31,SNA,SNAP-ON INC,,156.5200,162.1600,149.7900,3,2019,11
009778,01,2019-04-30,SNA,SNAP-ON INC,,168.2800,174.0000,150.7500,4,2019,11
009778,01,2019-05-31,SNA,SNAP-ON INC,,155.9200,172.4300,153.5100,5,2019,11
009778,01,2019-06-30,SNA,SNAP-ON INC,,165.6400,168.1899,154.2400,6,2019,11
009778,01,2019-07-31,SNA,SNAP-ON INC,,152.6100,166.8700,148.4000,7,2019,11
009778,01,2019-08-31,SNA,SNAP-ON INC,,148.6800,155.0400,143.1200,8,2019,11
009778,01,2019-09-30,SNA,SNAP-ON INC,,156.5400,164.6700,145.6000,9,2019,11
009778,01,2019-10-31,SNA,SNAP-ON INC,,162.6700,168.0000,150.0100,10,2019,11
